Date,Category,Amount,Note,Is Spending?,Is big spending?
18/05/2012,Phòng,630.000,,1,
19/05/2012,Ăn trưa,15.000,,1,
19/05/2012,Ăn tối,25.000,,1,
19/05/2012,Đổ xăng,50.000,,1,
19/05/2012,Linh tinh,63.000,Cafe Piano đường Nguyễn Trọng Tuyển,1,
20/05/2012,Ăn trưa,20.000,,1,
20/05/2012,Linh tinh,10.000,"Chơi PES với Nhân, Nghĩa",1,
20/05/2012,Linh tinh,45.000,Sửa xe,1,
20/05/2012,Ăn tối,36.000,Với Thu,1,
20/05/2012,Linh tinh,10.000,Trứng vịt lộn,1,
21/05/2012,Ăn sáng,7.000,,1,
21/05/2012,Ăn trưa,60.000,Trả An 30k hôm 18/5,1,
21/05/2012,Linh tinh,244.000,"Dầu gội, nước xả vải, sữa rửa mặt, bột giặt, lăn khử mùi",1,
21/05/2012,Gửi xe,3.000,Siêu thị Maximark,1,
21/05/2012,Ăn tối,28.000,,1,
22/05/2012,Ăn sáng,20.000,,1,
22/05/2012,Đổ xăng,50.000,,1,
22/05/2012,Ăn trưa,30.000,,1,
22/05/2012,Gửi xe,3.000,,1,
22/05/2012,Ăn tối,17.000,,1,
23/05/2012,Ăn sáng,9.000,,1,
23/05/2012,Ăn tối,20.000,,1,
24/05/2012,Ăn sáng,15.000,,1,
24/05/2012,Ăn trưa,32.000,,1,
24/05/2012,Ăn tối,28.000,,1,
24/05/2012,Thu tiền mượn,-100.000,Mỹ,0,
24/05/2012,Linh tinh,115.000,Cà phê với Mỹ,1,
25/05/2012,Ăn sáng,15.000,,1,
25/05/2012,Ăn trưa,30.000,,1,
26/05/2012,Linh tinh,299.000,"Chuột, thẻ nhớ",1,
26/05/2012,Đổ xăng,50.000,,1,
27/05/2012,Ăn trưa,14.000,,1,
27/05/2012,Linh tinh,50.000,Offline Việt Guitar,1,
27/05/2012,Ăn tối,27.000,,1,
28/05/2012,Ăn sáng,7.000,,1,
28/05/2012,Ăn trưa,30.000,,1,
28/05/2012,Gửi xe,3.000,,1,
28/05/2012,Đá banh,20.000,,1,
28/05/2012,Ăn tối,30.000,,1,
28/05/2012,Linh tinh,22.000,Nước ngọt,1,
29/05/2012,Ăn sáng,7.000,,1,
29/05/2012,Linh tinh,16.000,Bánh mì,1,
29/05/2012,Gửi xe,3.000,,1,
29/05/2012,Đá banh,10.000,,1,
29/05/2012,Ăn tối,12.000,,1,
29/05/2012,Linh tinh,22.000,Nước ngọt,1,
30/05/2012,Ăn sáng,9.000,,1,
30/05/2012,Ăn trưa,70.000,,1,
30/05/2012,Linh tinh,100.000,Đóng tiền đi chơi Team Building,1,
30/05/2012,Thu tiền mượn,-300.000,Lai,0,
30/05/2012,Ăn tối,42.000,Với Lai,1,
30/05/2012,Linh tinh,46.000,Ăn khuya với Lai,1,
31/05/2012,Cho mượn,500.000,Nhân,0,
31/05/2012,Ăn sáng,9.000,,1,
31/05/2012,Ăn trưa,4.000,,1,
31/05/2012,Đổ xăng,50.000,,1,
31/05/2012,Ăn tối,100.000,,1,
31/05/2012,Linh tinh,190.000,Chuột,1,
01/06/2012,Ăn sáng,9.000,,1,
01/06/2012,Ăn trưa,50.000,,1,
01/06/2012,Nhậu,100.000,,1,
02/06/2012,Ăn tối,22.000,,1,
03/06/2012,Linh tinh,75.000,Thay đèn xe,1,
03/06/2012,Ăn trưa,22.000,,1,
03/06/2012,Ăn tối,20.000,,1,
03/06/2012,Linh tinh,5.000,"Chơi PES với Nhân, Nghĩa",1,
04/06/2012,Ăn sáng,9.000,,1,
04/06/2012,Thu,-100.000,Nhận lại tiền đi chơi Team Building,1,
04/06/2012,Ăn trưa,40.000,,1,
04/06/2012,Gửi xe,3.000,,1,
04/06/2012,Đá banh,10.000,,1,
04/06/2012,Ăn tối,20.000,,1,
05/06/2012,Ăn sáng,9.000,,1,
05/06/2012,Linh tinh,70.000,Góp tiền tổ chức sinh nhật chị Thanh Producer,1,
05/06/2012,Ăn trưa,44.000,,1,
05/06/2012,Gửi xe,3.000,,1,
05/06/2012,Ăn tối,20.000,,1,
06/06/2012,Linh tinh,2.000,Bơm xe,1,
06/06/2012,Đổ xăng,50.000,,1,
06/06/2012,Ăn sáng,15.000,,1,
06/06/2012,Ăn trưa,20.000,,1,
06/06/2012,Gửi xe,4.000,,1,
06/06/2012,Thu tiền mượn,-500.000,Nhân,0,
07/06/2012,Ăn sáng,17.000,,1,
07/06/2012,Ăn trưa,40.000,,1,
07/06/2012,Ăn tối,17.000,,1,
08/06/2012,Ăn sáng,9.000,,1,
08/06/2012,Ăn trưa,167.000,,1,
08/06/2012,Linh tinh,25.000,Sửa xe,1,
08/06/2012,Nhậu,110.000,,1,
09/06/2012,Linh tinh,6.000,Cafe,1,
10/06/2012,Linh tinh,70.000,Đồ bó đầu gối,1,
10/06/2012,Ăn tối,24.000,,1,
11/06/2012,Ăn sáng,10.000,,1,
11/06/2012,Ăn trưa,35.000,,1,
11/06/2012,Gửi xe,3.000,,1,
11/06/2012,Đá banh,10.000,,1,
12/06/2012,Linh tinh,5.000,Sửa đèn xe,1,
12/06/2012,Ăn sáng,15.000,,1,
12/06/2012,Ăn trưa,25.000,,1,
12/06/2012,Ăn tối,28.000,,1,
12/06/2012,Linh tinh,200.000,Giao lưu piano của nghệ sĩ Vân Anh,1,
13/06/2012,Đổ xăng,50.000,,1,
13/06/2012,Linh tinh,63.000,Sữa + bánh mì,1,
13/06/2012,Ăn trưa,40.000,,1,
13/06/2012,Ăn tối,13.000,,1,
13/06/2012,Phòng,625.000,,1,
14/06/2012,Ăn sáng,9.000,,1,
14/06/2012,Ăn trưa,40.000,,1,
15/06/2012,Ăn sáng,24.000,,1,
15/06/2012,Linh tinh,140.000,Áo đá  banh,1,
15/06/2012,Ăn trưa,20.000,,1,
15/06/2012,Linh tinh,16.000,Cafe,1,
15/06/2012,Ăn tối,28.000,,1,
16/06/2012,Thu tiền mượn,-100.000,Trúc,0,
16/06/2012,Thu tiền mượn,-100.000,Xuân Thịnh,0,
16/06/2012,Thu tiền mượn,-100.000,Trang,0,
16/06/2012,Thu tiền mượn,-100.000,Thái Thịnh,0,
16/06/2012,Nhậu,100.000,Đá banh với lớp 12A,1,
16/06/2012,Đổ xăng,50.000,,1,
17/06/2012,Ăn tối,24.000,,1,
17/06/2012,Linh tinh,70.000,Cà phê với Mỹ,1,
18/06/2012,Ăn sáng,7.000,,1,
18/06/2012,Ăn trưa,20.000,Anh Sỹ trả dùm 15k,1,
18/06/2012,Gửi xe,3.000,,1,
18/06/2012,Đá banh,20.000,,1,
18/06/2012,Linh tinh,12.000,Uống nước,1,
18/06/2012,Ăn tối,12.000,,1,
19/06/2012,Ăn trưa,59.000,,1,
19/06/2012,Linh tinh,315.000,"Quà cho Nhung 061, Châu GL",1,
19/06/2012,Ăn tối,35.000,,1,
19/06/2012,Cho mượn,1.000.000,Nghĩa,0,
20/06/2012,Cho mượn,1.000.000,Nhân,0,
20/06/2012,Ăn sáng,15.000,,1,
20/06/2012,Ăn trưa,22.000,,1,
20/06/2012,Ăn tối,41.000,,1,
20/06/2012,Đổ xăng,50.000,,1,
21/06/2012,Ăn sáng,9.000,,1,
21/06/2012,Ăn trưa,60.000,,1,
21/06/2012,Ăn tối,17.000,,1,
22/06/2012,Cho mượn,500.000,Nhân,0,
22/06/2012,Ăn sáng,20.000,,1,
22/06/2012,Ăn trưa,10.000,,1,
22/06/2012,Ăn tối,10.000,,1,
22/06/2012,Nhậu,100.000,"Sinh nhật Nhung với Tiến, Thiện, Huyên",1,
23/06/2012,Linh tinh,80.000,Hoa cho Thu,1,
23/06/2012,Gửi xe,3.000,,1,
23/06/2012,Ăn tối,10.000,,1,
24/06/2012,Linh tinh,20.000,2 lon Bò Húc,1,
24/06/2012,Đổ xăng,50.000,,1,
24/06/2012,Thay nhớt,95.000,,1,
24/06/2012,Đá banh,30.000,,1,
24/06/2012,Linh tinh,100.000,Áo đá banh,1,
24/06/2012,Thất thoát,55.000,,1,
25/06/2012,Ăn trưa,33.000,,1,
25/06/2012,Gửi xe,3.000,,1,
25/06/2012,Đá banh,20.000,,1,
25/06/2012,Ăn tối,22.000,,1,
26/06/2012,Ăn sáng,9.000,,1,
26/06/2012,Rút tài khoản,-1.000.000,,0,
26/06/2012,Ăn trưa,30.000,,1,
26/06/2012,Linh tinh,100.000,Khám bệnh,1,
26/06/2012,Linh tinh,120.000,Thuốc thủy đậu,1,
26/06/2012,Đổ xăng,50.000,,1,
01/07/2012,Linh tinh,54.000,Thuốc thủy đậu thêm,1,
05/07/2012,Hớt tóc,25.000,,1,
06/07/2012,Linh tinh,150.000,Nộp phạt không bật đèn xi nhan,1,
06/07/2012,Linh tinh,300.000,Góp tiền đi chơi Mũi Né với công ty,1,
06/07/2012,Ăn trưa,20.000,,1,
06/07/2012,Nhậu,100.000,Ngã tư Gò Dưa với mấy đứa 12A,1,
06/07/2012,Linh tinh,50.000,Cà phê ngã tư Gò Dưa với mấy đứa 12A,1,
06/07/2012,Thu tiền mượn,-1.000.000,Nhân,0,
07/07/2012,Linh tinh,13.000,Staff trip: Chơi trò chơi trên xe,1,
07/07/2012,Thu,-5.000,Lượm được dưới bể bơi,1,
07/07/2012,Linh tinh,700.000,Staff trip: Mực một nắng cho Hai,1,
08/07/2012,Đổ xăng,50.000,,1,
09/07/2012,Ăn sáng,24.000,,1,
09/07/2012,Ăn trưa,32.000,,1,
09/07/2012,Ăn tối,17.000,,1,
09/07/2012,Thu tiền mượn,-500.000,Nhân,0,
10/07/2012,Ăn sáng,17.000,,1,
10/07/2012,Ăn trưa,30.000,,1,
10/07/2012,Gửi xe,3.000,Sân banh,1,
10/07/2012,Linh tinh,51.000,"Đá banh, bánh giò, pin",1,
10/07/2012,Mượn,-50.000,Nhân,0,
11/07/2012,Rút tài khoản,-1.500.000,,0,
11/07/2012,Cho mượn,3.000.000,Nhân,0,
11/07/2012,Ăn trưa,30.000,,1,
11/07/2012,Ăn tối,26.000,,1,
11/07/2012,Linh tinh,40.000,Cà phê,1,
11/07/2012,Thu tiền mượn,-1.000.000,Nghĩa,0,
11/07/2012,Thu tiền mượn,-1.000.000,Nhân,0,
12/07/2012,Ăn sáng,15.000,,1,
12/07/2012,Ăn trưa,31.000,,1,
12/07/2012,Linh tinh,14.000,Bánh mì ngọt,1,
13/07/2012,Ăn sáng,9.000,,1,
13/07/2012,Ăn trưa,30.000,,1,
13/07/2012,Linh tinh,25.000,Nước ngọt,1,
13/07/2012,Ăn tối,22.000,,1,
14/07/2012,Gửi xe,3.000,Sân K334,1,
14/07/2012,Trả tiền mượn,50.000,Nhân,0,
14/07/2012,Linh tinh,20.000,"Đá PES với Nhân, Nghĩa, Huy",1,
14/07/2012,Đổ xăng,50.000,,1,
14/07/2012,Linh tinh,210.000,"Dầu gội, xà phòng rửa tay, nước xả vải",1,
14/07/2012,Gửi xe,3.000,Siêu thị,1,
14/07/2012,Ăn tối,26.000,,1,
15/07/2012,Linh tinh,50.000,Đồ bảo vệ mắt cá chân,1,
15/07/2012,Ăn tối,10.000,,1,
15/07/2012,Linh tinh,21.000,Nước ngọt,1,
15/07/2012,Phòng,410.000,775k (tổng cộng) - 364k (đồ linh tinh),1,
16/07/2012,Ăn sáng,9.000,,1,
16/07/2012,Ăn trưa,40.000,,1,
16/07/2012,Gửi xe,3.000,Sân banh,1,
16/07/2012,Đá banh,20.000,,1,
16/07/2012,Ăn tối,27.000,,1,
17/07/2012,Ăn sáng,10.000,,1,
17/07/2012,Ăn trưa,30.000,,1,
17/07/2012,Gửi xe,3.000,,1,
17/07/2012,Linh tinh,12.000,1 chai Revive,1,
17/07/2012,Đá banh,20.000,,1,
17/07/2012,Linh tinh,15.000,Nước ngọt,1,
18/07/2012,Ăn sáng,26.000,,1,
18/07/2012,Ăn trưa,30.000,,1,
18/07/2012,Ăn tối,24.000,,1,
19/07/2012,Ăn sáng,9.000,,1,
19/07/2012,Ăn trưa,30.000,,1,
19/07/2012,Đổ xăng,50.000,,1,
19/07/2012,Cho mượn,50.000,Lai,0,
19/07/2012,Ăn tối,16.000,,1,
20/07/2012,Ăn sáng,9.000,,1,
20/07/2012,Ăn trưa,30.000,,1,
20/07/2012,Linh tinh,190.000,Dây đàn Daddario EJ45,1,
20/07/2012,Cho mượn,250.000,Lai,0,
20/07/2012,Ăn tối,23.000,,1,
20/07/2012,Linh tinh,10.000,Bánh mì cho Nhân,1,
20/07/2012,Thu tiền mượn,-300.000,Lai,0,
21/07/2012,Linh tinh,240.000,Dây đàn Daddario EJ49,1,
21/07/2012,Ăn trưa,20.000,,1,
21/07/2012,Ăn tối,22.000,,1,
21/07/2012,Linh tinh,201.000,Cà phê,1,
22/07/2012,Linh tinh,25.000,Cắt chìa khóa cho Nhân,1,
23/07/2012,Đổ xăng,50.000,,1,
23/07/2012,Ăn sáng,10.000,,1,
23/07/2012,Ăn trưa,22.000,,1,
23/07/2012,Linh tinh,8.000,Bánh mì ngọt,1,
23/07/2012,Gửi xe,3.000,,1,
23/07/2012,Linh tinh,19.000,Revive lúc đá banh + Coca lúc về,1,
23/07/2012,Ăn tối,10.000,,1,
24/07/2012,Ăn sáng,20.000,,1,
24/07/2012,Linh tinh,10.000,Cà phê,1,
24/07/2012,Ăn trưa,17.000,,1,
24/07/2012,Ăn tối,22.000,,1,
25/07/2012,Ăn trưa,17.000,,1,
25/07/2012,Gửi xe,5.000,Rạp Megastar,1,
26/07/2012,Ăn sáng,9.000,,1,
26/07/2012,Ăn trưa,28.000,,1,
26/07/2012,Rút tài khoản,-1.000.000,,0,
26/07/2012,Linh tinh,167.500,"Mì gói, sữa, cà phê, bình nước",1,
26/07/2012,Gửi xe,3.000,,1,
26/07/2012,Ăn sáng,20.000,,1,
26/07/2012,Ăn trưa,17.000,,1,
27/07/2012,Linh tinh,50.000,Góp tiền đi thăm thầy Hoàng dạy Sử,1,
27/07/2012,Gửi xe,3.000,Bệnh viện mắt,1,
27/07/2012,Linh tinh,20.000,"Cà phê với Lai, Bình, Cường, Trang, Thịnh, Mỹ",1,
27/07/2012,Ăn tối,32.000,,1,
28/07/2012,Đổ xăng,50.000,,1,
28/07/2012,Ăn sáng,18.000,,1,
28/07/2012,Gửi xe,3.000,Sân K334,1,
28/07/2012,Linh tinh,12.000,Revive,1,
28/07/2012,Ăn trưa,17.000,,1,
28/07/2012,Ăn tối,28.000,,1,
28/07/2012,Linh tinh,50.000,Offline classical guitar of VietGuitar,1,
29/07/2012,Đổ xăng,50.000,,1,
29/07/2012,Rút tài khoản,-11.000.000,,0,
29/07/2012,Cho mượn,11.100.000,Lễ,0,
30/07/2012,Ăn sáng,7.000,,1,
30/07/2012,Ăn trưa,30.000,,1,
30/07/2012,Linh tinh,500,Bỏ heo,1,
30/07/2012,Gửi xe,3.000,Galaxy Tân Bình,1,
30/07/2012,Ăn tối,20.000,,1,
31/07/2012,Linh tinh,200.000,"Sửa xe (đèn, thắng trước)",1,
31/07/2012,Thu,-200.000,An đưa tiền xem phim,1,
31/07/2012,Ăn trưa,40.000,,1,
31/07/2012,Gửi xe,1.000,Galaxy Tân Bình,1,
01/08/2012,Ăn sáng,9.000,,1,
01/08/2012,Ăn trưa,30.000,,1,
02/08/2012,Đổ xăng,50.000,,1,
02/08/2012,Ăn trưa,40.000,,1,
02/08/2012,Ăn tối,31.000,,1,
03/08/2012,Ăn sáng,9.000,,1,
03/08/2012,Ăn trưa,68.000,,1,
03/08/2012,Ăn tối,70.000,"Với c.Thanh, Phi, An, a.Đường",1,
03/08/2012,Linh tinh,60.000,Cà phê Trung Nguyên quận 1,1,
04/08/2012,Gửi xe,3.000,Sân K334,1,
04/08/2012,Linh tinh,10.000,Uống nước mía,1,
04/08/2012,Ăn trưa,22.000,,1,
04/08/2012,Đổ xăng,50.000,,1,
04/08/2012,Gửi xe,3.000,Siêu thị Maximark đường 3 Tháng 2,1,
04/08/2012,Rút tài khoản,-500.000,,0,
04/08/2012,Linh tinh,15.000,Dự hội thảo VietGameDev.net,1,
04/08/2012,Đá banh,10.000,"Sân Những Người Bạn (Gò Dưa) với Lai, Linh, Phong, Thái Thịnh",1,
04/08/2012,Ăn tối,90.000,Nhậu 7-UP,1,
05/08/2012,Nhậu,70.000,"Nhậu bia tối 8/4, ăn sáng, cà phê",1,
05/08/2012,Linh tinh,15.000,Băng keo,1,
05/08/2012,Linh tinh,20.000,Gửi laptop cho Lễ,1,
05/08/2012,Linh tinh,3.000,Tiền vào bến xe bờ sông,1,
05/08/2012,Linh tinh,10.000,Hamburger,1,
06/08/2012,Ăn tối,22.000,,1,
06/08/2012,Ăn sáng,9.000,,1,
06/08/2012,Ăn trưa,40.000,,1,
06/08/2012,Thu,-6.500,Bán mì gói cho anh Sỹ,1,
07/08/2012,Ăn sáng,9.000,,1,
07/08/2012,Ăn trưa,60.000,,1,
07/08/2012,Rút tài khoản,-1.000.000,,0,
07/08/2012,Nhậu,150.000,"Với Phi, a.Sỹ, Lâm Hổ",1,
08/08/2012,Ăn sáng,15.000,,1,
08/08/2012,Ăn trưa,25.000,,1,
08/08/2012,Nhậu,30.000,a.Đường bao team,1,
08/08/2012,Đổ xăng,50.000,,1,
09/08/2012,Ăn sáng,20.000,,1,
09/08/2012,Ăn trưa,40.000,,1,
09/08/2012,Thu,-7.000,,1,
09/08/2012,Ăn tối,10.000,,1,
10/08/2012,Ăn sáng,17.000,,1,
10/08/2012,Ăn trưa,33.000,,1,
10/08/2012,Nhậu,75.000,,1,
10/08/2012,Linh tinh,120.000,SM,1,
11/08/2012,Ăn sáng,11.500,,1,
11/08/2012,Cho mượn,20.000,Phi MKP,0,
12/08/2012,Đổ xăng,50.000,,1,
12/08/2012,Ăn trưa,20.000,,1,
12/08/2012,Linh tinh,36.000,Cà phê,1,
12/08/2012,Ăn tối,18.000,,1,
13/08/2012,Ăn sáng,9.000,,1,
14/08/2012,Rút tài khoản,-1.000.000,,0,
14/08/2012,Ăn sáng,10.000,,1,
14/08/2012,Ăn trưa,74.000,,1,
14/08/2012,Ăn tối,25.000,,1,
15/08/2012,Phòng,620.000,,1,
15/08/2012,Ăn sáng,15.000,,1,
15/08/2012,Ăn trưa,50.000,,1,
15/08/2012,Gửi xe,5.000,,1,
15/08/2012,Ăn tối,12.000,,1,
17/08/2012,Ăn sáng,9.000,,1,
17/08/2012,Thu,-7.000,Bán mì gói cho a.Sỹ,1,
17/08/2012,Ăn trưa,25.000,,1,
18/08/2012,Ăn sáng,9.000,,1,
18/08/2012,Đổ xăng,50.000,,1,
18/08/2012,Cho mượn,450.000,Chị Hai,0,
19/08/2012,Rút tài khoản,-1.000.000,,0,
19/08/2012,Linh tinh,50.000,Bọc yên xe,1,
19/08/2012,Linh tinh,10.000,Đưa chị Hai thối tiền cho khách,1,
20/08/2012,Thu tiền mượn,-450.000,Chị Hai,0,
20/08/2012,Ăn sáng,15.000,,1,
20/08/2012,Ăn trưa,25.000,,1,
21/08/2012,Ăn sáng,9.000,,1,
21/08/2012,Ăn trưa,35.000,,1,
21/08/2012,Đổ xăng,50.000,,1,
21/08/2012,Linh tinh,15.000,Kem đánh răng,1,
22/08/2012,Ăn sáng,30.000,,1,
22/08/2012,Ăn trưa,30.000,,1,
23/08/2012,Ăn sáng,24.000,,1,
23/08/2012,Ăn trưa,47.000,,1,
24/08/2012,Ăn sáng,15.000,,1,
24/08/2012,Ăn trưa,40.000,,1,
24/08/2012,Linh tinh,163.000,Bia,1,
25/08/2012,Ăn sáng,13.000,,1,
25/08/2012,Ăn tối,69.000,,1,
26/08/2012,Ăn sáng,30.000,,1,
26/08/2012,Linh tinh,400.000,Sửa máy tính,1,
26/08/2012,Linh tinh,125.000,Headphone,1,
26/08/2012,Đổ xăng,50.000,,1,
26/08/2012,Ăn tối,31.000,,1,
27/08/2012,Ăn trưa,23.000,,1,
27/08/2012,Linh tinh,100.000,Trả Phi tiền đi chơi hôm 25/8,1,
27/08/2012,Ăn tối,50.000,,1,
27/08/2012,Rút tài khoản,-1.000.000,,0,
28/08/2012,Linh tinh,16.000,Nước ngọt,1,
28/08/2012,Ăn trưa,50.000,,1,
28/08/2012,Ăn tối,37.000,,1,
28/08/2012,Linh tinh,3.000,Bơm xe,1,
28/08/2012,Linh tinh,180.000,Cà phê với Mỹ,1,
29/08/2012,Ăn sáng,17.000,,1,
29/08/2012,Đổ xăng,50.000,,1,
29/08/2012,Ăn trưa,25.000,,1,
29/08/2012,Cho mượn,200.000,Nhân,0,
30/08/2012,Ăn sáng,20.000,,1,
30/08/2012,Ăn trưa,40.000,,1,
30/08/2012,Linh tinh,22.000,Nước ngọt,1,
31/08/2012,Ăn sáng,20.000,,1,
31/08/2012,Ăn trưa,30.000,,1,
01/09/2012,Ăn tối,23.000,,1,
02/09/2012,Ăn sáng,20.000,,1,
02/09/2012,Rút tài khoản,-1.000.000,,0,
03/09/2012,Ăn tối,53.000,,1,
04/09/2012,Ăn sáng,15.000,,1,
04/09/2012,Ăn trưa,40.000,,1,
05/09/2012,Đổ xăng,50.000,,1,
05/09/2012,Linh tinh,400.000,Sửa laptop,1,
05/09/2012,Ăn trưa,40.000,,1,
06/09/2012,Ăn sáng,9.000,,1,
06/09/2012,Ăn trưa,110.000,,1,
07/09/2012,Ăn trưa,35.000,,1,
07/09/2012,Linh tinh,120.000,SM,1,
08/09/2012,Ăn sáng,9.000,,1,
08/09/2012,Linh tinh,150.000,"Karaoke với Loan, Lai, Linh và các bạn của Loan",1,
08/09/2012,Gửi xe,2.000,,1,
09/09/2012,Đổ xăng,50.000,,1,
09/09/2012,Thu tiền mượn,-100.000,Loan,0,
09/09/2012,Linh tinh,146.000,"Sách, dầu gội đầu",1,
09/09/2012,Ăn tối,22.000,,1,
09/09/2012,Linh tinh,21.000,Nước ngọt,1,
10/09/2012,Ăn sáng,9.000,,1,
10/09/2012,Ăn trưa,30.000,,1,
10/09/2012,Gửi xe,3.000,,1,
10/09/2012,Linh tinh,12.000,Nước ngọt,1,
10/09/2012,Ăn tối,28.000,,1,
11/09/2012,Ăn sáng,18.000,,1,
11/09/2012,Rút tài khoản,-1.000.000,,0,
11/09/2012,Ăn trưa,50.000,,1,
11/09/2012,Linh tinh,10.000,Vé số,1,
11/09/2012,Nhậu,100.000,,1,
11/09/2012,Linh tinh,120.000,SM,1,
12/09/2012,Ăn sáng,9.000,,1,
12/09/2012,Thất thoát,1.000,,1,
12/09/2012,Ăn tối,26.000,,1,
12/09/2012,Phòng,600.000,,1,
13/09/2012,Ăn trưa,80.000,Trả 30k cho Thành hôm trước ăn trưa,1,
13/09/2012,Rút tài khoản,-1.000.000,,0,
13/09/2012,Linh tinh,341.000,Đi siêu thị,1,
13/09/2012,Gửi xe,3.000,,1,
13/09/2012,Đổ xăng,50.000,,1,
13/09/2012,Ăn tối,25.000,,1,
14/09/2012,Ăn sáng,9.000,,1,
14/09/2012,Ăn trưa,35.000,,1,
14/09/2012,Ăn tối,20.000,,1,
15/09/2012,Ăn sáng,15.000,,1,
15/09/2012,Linh tinh,2.000,Bơm xe,1,
15/09/2012,Gửi xe,3.000,,1,
15/09/2012,Thu,-50.000,Linh cho tiền làm giấy tờ xe,1,
15/09/2012,Ăn tối,18.000,,1,
16/09/2012,Đổ xăng,50.000,,1,
17/09/2012,Ăn sáng,26.000,,1,
17/09/2012,Ăn trưa,40.000,,1,
17/09/2012,Linh tinh,12.000,Ăn xế,1,
17/09/2012,Gửi xe,3.000,,1,
17/09/2012,Linh tinh,12.000,Revive,1,
17/09/2012,Ăn tối,15.000,,1,
18/09/2012,Ăn sáng,10.000,,1,
18/09/2012,Ăn trưa,71.000,,1,
18/09/2012,Linh tinh,100.000,Đóng tiền xem phim cho Cương,1,
18/09/2012,Linh tinh,58.000,"Ăn uống linh tinh với c.Thanh, a.Đường, An mập",1,
19/09/2012,Ăn sáng,15.000,,1,
19/09/2012,Ăn trưa,50.000,,1,
19/09/2012,Linh tinh,100.000,Từ thiện,1,
19/09/2012,Thu,-5.000,Chị Thanh cho,1,
19/09/2012,Linh tinh,40.000,Cà phê,1,
19/09/2012,Rút tài khoản,-1.000.000,,0,
20/09/2012,Ăn sáng,15.000,,1,
20/09/2012,Ăn trưa,26.000,,1,
20/09/2012,Đổ xăng,50.000,,1,
20/09/2012,Linh tinh,20.000,Vé số,1,
20/09/2012,Nhậu,101.000,,1,
21/09/2012,Ăn sáng,10.000,,1,
21/09/2012,Ăn trưa,60.000,,1,
21/09/2012,Gửi xe,5.000,Rạp Megastar,1,
21/09/2012,Ăn tối,51.000,,1,
22/09/2012,Ăn sáng,40.000,,1,
22/09/2012,Rút tài khoản,-15.000.000,,0,
22/09/2012,Gửi xe,4.000,,1,
22/09/2012,Linh tinh,14.150.000,"Máy ảnh, filter, bù thẻ nhớ 8GB so với 4GB",1,1
22/09/2012,Linh tinh,80.000,Cà phê,1,
22/09/2012,Linh tinh,18.000,Nước ngọt,1,
22/09/2012,Ăn tối,38.000,,1,
23/09/2012,Ăn trưa,20.000,,1,
23/09/2012,Rút tài khoản,-5.000.000,,0,
23/09/2012,Đổ xăng,50.000,,1,
23/09/2012,Cho mượn,3.300.000,Lễ (để mua máy ảnh),0,
23/09/2012,Gửi xe,4.000,,1,
23/09/2012,Ăn tối,18.000,,1,
24/09/2012,Ăn sáng,21.000,,1,
24/09/2012,Ăn trưa,30.000,,1,
24/09/2012,Linh tinh,50.000,Ăn xế,1,
24/09/2012,Gửi xe,3.000,,1,
24/09/2012,Đá banh,20.000,,1,
24/09/2012,Ăn tối,12.000,,1,
25/09/2012,Ăn sáng,15.000,,1,
25/09/2012,Ăn trưa,45.000,,1,
25/09/2012,Linh tinh,150.000,Siêu thị Maximark,1,
26/09/2012,Linh tinh,67.000,Nhà sách Văn Lang,1,
26/09/2012,Thu tiền mượn,-3.300.000,Lễ (để mua máy ảnh),0,
26/09/2012,Thu,-50.000,Lễ trả tiền mua máy ảnh dư,1,
26/09/2012,Linh tinh,3.000,Tiền vô bến xe bờ sông,1,
26/09/2012,Gửi xe,4.000,Thương xá Tax,1,
26/09/2012,Ăn trưa,40.000,,1,
26/09/2012,Ăn tối,22.000,,1,
27/09/2012,Đổ xăng,50.000,,1,
27/09/2012,Ăn sáng,9.000,,1,
27/09/2012,Ăn trưa,50.000,,1,
27/09/2012,Ăn tối,25.000,,1,
28/09/2012,Ăn sáng,9.000,,1,
28/09/2012,Ăn trưa,16.000,,1,
28/09/2012,Ăn tối,20.000,,1,
29/09/2012,Ăn trưa,20.000,,1,
29/09/2012,Hớt tóc,30.000,,1,
29/09/2012,Ăn tối,22.000,,1,
29/09/2012,Linh tinh,12.000,Pin,1,
29/09/2012,Linh tinh,21.000,Nước ngọt,1,
30/09/2012,Thu tiền mượn,-500.000,Nhựt,0,
01/10/2012,Ăn sáng,18.000,,1,
01/10/2012,Đổ xăng,50.000,,1,
01/10/2012,Ăn trưa,30.000,,1,
01/10/2012,Gửi xe,3.000,,1,
01/10/2012,Linh tinh,12.000,Revive,1,
01/10/2012,Ăn tối,15.000,,1,
02/10/2012,Ăn sáng,7.000,,1,
02/10/2012,Ăn trưa,35.000,,1,
02/10/2012,Linh tinh,6.000,Ăn xế,1,
02/10/2012,Gửi xe,3.000,,1,
02/10/2012,Linh tinh,12.000,Revive,1,
02/10/2012,Ăn tối,12.000,,1,
03/10/2012,Ăn sáng,10.000,,1,
03/10/2012,Ăn trưa,50.000,,1,
03/10/2012,Thu,-7.000,Bán mì gói cho Ng Bá Hoàng,1,
03/10/2012,Nhậu,100.000,"Với Phi, Hoàng Viễn, Thanh, Samurai, Lâm Hổ, a.Sỹ",1,
04/10/2012,Ăn sáng,9.000,,1,
04/10/2012,Ăn trưa,35.000,,1,
